"community","pagerank","pr score","degree centrality","dc score","eigen","eigen score"
"0","9906064.0","0.0011837755980430758","9711200.0","0.002591568762957844","9711200.0","0.5316151544133938"
"1","9908142.0","0.00131132771407289","9905111.0","0.0029109433275720915","9711200.0","0.5343021245205775"
"2","9905111.0","0.0016331320735301746","9905111.0","0.003964757709251102","9711200.0","0.5987237019827172"
"3","11127.0","0.003064868214137818","11127.0","0.00760719225449516","107166.0","0.5626263137497096"
"4","9905111.0","0.0011457435867648692","9905111.0","0.0027529249827942187","9905111.0","0.6985816666724594"
"5","9908142.0","0.001192500184269863","9905111.0","0.0027303754266211604","9711200.0","0.534290915287996"
"6","9908142.0","0.0011545758020673274","9905111.0","0.002643535729037588","9711200.0","0.5342573143670323"
"7","9908142.0","0.0011885454642710084","9905111.0","0.0027213198401224593","9711200.0","0.5341827015744035"
"8","9908142.0","0.0011966861866290314","9905111.0","0.0027399606130661873","9711200.0","0.5342898198720605"
"9","9908142.0","0.001200896637145299","9905111.0","0.002749613335624678","9711200.0","0.5343116934170311"
"10","9908142.0","0.0011661301435183095","9905111.0","0.0026700041718815187","9711200.0","0.5344222510579396"
"11","9908142.0","0.0011559125587022056","9905111.0","0.0026465966421305104","9711200.0","0.5343211217486117"
"12","9908142.0","0.0011178899802493465","9908142.0","0.0025585672023666745","9711200.0","0.5342956783695495"
"13","9611050.0","0.0011825171871322141","9611050.0","0.002933230412967966","9611050.0","0.6884677863559501"
"14","9905111.0","0.0010865776795677615","9905111.0","0.0026107530390797095","9905111.0","0.6985807520851757"
"15","9906064.0","0.001142556825212904","9711200.0","0.002580423189403062","9711200.0","0.5511269311032113"
"16","9908142.0","0.00111619444981742","9905111.0","0.0025546862525946032","9711200.0","0.5342942048337681"
"17","9905111.0","0.001630332481108957","9905111.0","0.003956372968349016","9905111.0","0.6984750150684829"
"18","9908142.0","0.0012885892730432442","9905111.0","0.002860463037454188","9711200.0","0.5342770847900762"
"19","109162.0","0.00292900037793668","109162.0","0.006954944058058664","109162.0","0.6833354937971472"
"20","9906064.0","0.001048605412116007","9905111.0","0.002455834587657451","9711200.0","0.5131312121166938"
"21","9908142.0","0.0011179793613855795","9905111.0","0.0025587717895410203","9711200.0","0.5342771702124347"
"22","9905111.0","0.001448610164270894","9905111.0","0.0034650785056848945","9711200.0","0.5317783613719482"
"23","9408099.0","0.001260166354431209","9408099.0","0.0031839714219150422","9408099.0","0.6829150423250063"
"24","9905111.0","0.001073663540733085","9905111.0","0.0025798129635601417","9711200.0","0.5331707976641055"
"25","9905111.0","0.0010869824738642664","9905111.0","0.002611818478615736","9711200.0","0.5319729956329589"
"26","9407087.0","0.001165373533827532","9407087.0","0.0027611596870685687","9407087.0","0.5390164913082491"
"27","9905111.0","0.001081816171460733","9905111.0","0.002598035235852886","9711200.0","0.5311897540332863"
"28","9905111.0","0.0010642137248885195","9905111.0","0.0025552982512177594","9711200.0","0.5303425266053363"
"29","9905111.0","0.0012217871852469016","9905111.0","0.0029771483746379146","9905111.0","0.6984700749144036"
"30","9905111.0","0.0010725395573195301","9905111.0","0.0025771120238382863","9711200.0","0.5333094006411592"
"31","9905111.0","0.0010823889680828","9905111.0","0.002600780234070221","9711200.0","0.5316983630364149"
"32","9905111.0","0.0011150373692622635","9905111.0","0.002677824267782427","9711200.0","0.5305948417245953"
"33","9905111.0","0.001762181777834395","9905111.0","0.004119747322164241","9905111.0","0.6977210648273819"
"34","9905111.0","0.001081949330032863","9905111.0","0.0025997237793484443","9711200.0","0.5317359585634216"
"35","9401139.0","0.001411878200837024","9401139.0","0.0035264887392802754","9401139.0","0.6798561469104537"
"36","9908142.0","0.001168767845100278","9905111.0","0.002676032781401572","9711200.0","0.5342332458663738"
"37","9408099.0","0.0013122673318723397","9408099.0","0.0033102386451116243","9408099.0","0.6825510971604801"
"38","9905111.0","0.001144791123304304","9905111.0","0.002750795151723545","9711200.0","0.5321196516684186"
"39","9408099.0","0.0013269234364856176","9408099.0","0.0033374728345234397","9408099.0","0.6032602927966046"
"40","9908142.0","0.0011892211191963874","9905111.0","0.00272247745448358","9711200.0","0.5342540501507255"
"41","9407087.0","0.0011655730084675832","9407087.0","0.002763067004374856","9407087.0","0.5389756257743534"
"42","9407087.0","0.0011229853844468448","9407087.0","0.0026481047136263903","9407087.0","0.5392011063252061"
"43","9908142.0","0.0011079854109922746","9905111.0","0.0025368638021246235","9711200.0","0.5342800171245715"
"44","9407087.0","0.0011675961364849407","9407087.0","0.0027671022290545735","9407087.0","0.539032001158307"
"45","9908142.0","0.0011621548149724436","9905111.0","0.002660901380342591","9711200.0","0.5342284413397473"
"46","9908142.0","0.0010982349304909395","9905111.0","0.0025145371680025145","9711200.0","0.5343057546112177"
"47","9611050.0","0.0013764978159025183","9611050.0","0.0034204525521838273","9611050.0","0.688287921394686"
"48","9908142.0","0.0011646726072848828","9905111.0","0.0026666666666666666","9711200.0","0.5342796129841407"
"49","9711200.0","0.0010905942380669649","9711200.0","0.0026570048309178746","9711200.0","0.5884368640515204"
"50","9908142.0","0.0011848127455897559","9905111.0","0.0027127839945744322","9711200.0","0.5342946864239158"
"51","9908142.0","0.001146426815849267","9905111.0","0.0026248872118776146","9711200.0","0.5342064567020407"
"52","9908142.0","0.0012587738702286575","9905111.0","0.0027942717429269995","9711200.0","0.5342920833751147"
"53","9908142.0","0.0012713171831789554","9905111.0","0.002822118352588412","9711200.0","0.5342278769550577"
"54","9908142.0","0.0012231763332402543","9905111.0","0.002800630141781901","9711200.0","0.5342962721475749"
"55","9908142.0","0.0011106266137330552","9201056.0","0.0025429116338207248","9711200.0","0.5342649127368884"
"56","9206080.0","0.32456160227748454","9206080.0","0.6666666666666666","9206080.0","0.6015009550075457"
"57","9408099.0","0.0012104023526843758","9408099.0","0.0030176415970287838","9408099.0","0.6856126550514964"
"58","9408099.0","0.00133666070241866","9408099.0","0.003369113844707357","9408099.0","0.6853046291212253"
"59","9908142.0","0.001314675978860063","9905111.0","0.002918376652986776","9711200.0","0.5342795773532804"
"60","9908142.0","0.0012053497729862357","9905111.0","0.002759810263044416","9711200.0","0.5342384558186143"
"61","9908142.0","0.0012162579156208516","9905111.0","0.0027847880950308936","9711200.0","0.5342766457151427"
"62","9908142.0","0.0013399699741828653","9905111.0","0.002974530581892545","9711200.0","0.5345133219732141"
"63","7023.0","0.20758038520405744","7023.0","0.4444444444444444","7023.0","0.6027124214469441"
"64","9908142.0","0.0013037381836112586","9905111.0","0.0028940942389436555","9711200.0","0.5345198886613831"
"65","9906064.0","0.0012485539049857904","9802150.0","0.0029154518950437317","9711200.0","0.5320117954390998"
"66","9905111.0","0.0018701988325098202","9905111.0","0.0043895747599451305","9905111.0","0.6985816339577412"
"67","9908142.0","0.0012075141457119636","9905111.0","0.002764817694833247","9906064.0","0.5191656312095029"
"68","9908142.0","0.0011539785588776225","9905111.0","0.0026422260754685825","9906064.0","0.519217080405079"
"69","9905111.0","0.0011370457692863566","9905111.0","0.002731773945705993","9905111.0","0.6985809513358757"
"70","9905111.0","0.001235795863211745","9905111.0","0.002918204445970303","9711200.0","0.5340858740170799"
"71","9906064.0","0.0011304775382150105","9905111.0","0.0026468579234972677","9711200.0","0.5487543731880656"
"72","9905111.0","0.001224214831088435","9905111.0","0.002860463037454188","9711200.0","0.5720606508928879"
"73","9711200.0","0.0013978424290694786","9711200.0","0.003405789842732645","9711200.0","0.600974140554528"
"74","9905111.0","0.0017906716818423605","9905111.0","0.004190321708569884","9905111.0","0.6983800461558419"
"75","9908142.0","0.001611885830115998","9905111.0","0.0036726730173304257","9906064.0","0.519181494710375"
"76","9905111.0","0.0018648320448254065","9905111.0","0.004376966215292026","9905111.0","0.6985819177506352"
"77","9905111.0","0.001967535868380661","9905111.0","0.004692454026632847","9905111.0","0.6984740071549947"
"78","9611050.0","0.001438068210306072","9611050.0","0.003548680618744313","9611050.0","0.6883770219901024"
"79","9905111.0","0.0018624990126961541","9905111.0","0.004371584699453552","9905111.0","0.6985823381515895"
"80","109162.0","0.0022368358250843823","109162.0","0.0053068758652515","109162.0","0.6833353009449846"
"81","109162.0","0.0029944069051456978","109162.0","0.006868131868131869","109162.0","0.6872236304530652"
"82","109162.0","0.002636258400067656","109162.0","0.006284153005464481","109162.0","0.6833355765586152"
"83","9905111.0","0.0016500292891666881","9905111.0","0.003940273745333886","9905111.0","0.5910501209119094"
"84","9905111.0","0.0016476582155136319","9905111.0","0.004009284659210804","9905111.0","0.672346715702197"
"85","109162.0","0.003515869673315","109162.0","0.008375819373634378","109162.0","0.6833398955773643"
"86","9905111.0","0.001865339086270583","9905111.0","0.0043781639075112875","9905111.0","0.6985824203626747"
"87","109162.0","0.004509738729184106","109162.0","0.010597302504816955","109162.0","0.6825383246634016"
"88","9905111.0","0.001874831587054236","9905111.0","0.0044004400440044","9905111.0","0.6985737026979238"
"89","9906064.0","0.0011884994739478226","9905111.0","0.002772242917785671","9711200.0","0.5316576434353486"
"90","9906064.0","0.0012062632255403522","9905111.0","0.002813681526422228","9711200.0","0.5317666244117772"
"91","9905111.0","0.0010971079606903493","9905111.0","0.002636131477057418","9711200.0","0.5317809811023733"
"92","109162.0","0.0028119264602562365","109162.0","0.006734006734006734","109162.0","0.6731837764371283"
"93","109162.0","0.002397212108474487","109162.0","0.005754642950562385","109162.0","0.6731818689185931"
"94","9711200.0","0.0011385615674997193","9711200.0","0.0027843401957475533","9711200.0","0.5890082562255617"
"95","9906064.0","0.0011895299052595667","9905111.0","0.0027746466660886152","9711200.0","0.5317966106163211"
"96","9905111.0","0.0010753181529776232","9905111.0","0.0025837706903512315","9711200.0","0.531780748985026"
"97","9905111.0","0.0010869014723992856","9905111.0","0.002611605321145842","9711200.0","0.5317903350431009"
"98","9905111.0","0.0014470434217181462","9905111.0","0.0034613304488912925","9711200.0","0.5318014114536084"
"99","9906064.0","0.0012090269587221147","9905111.0","0.0028201286683704942","9711200.0","0.5317705534234827"
"100","110260.0","0.01829790966204875","110260.0","0.04395604395604396","110260.0","0.6245843163256137"
"101","109162.0","0.00202169390137507","109162.0","0.004587155963302752","109162.0","0.6839445053163573"
"102","9905111.0","0.0010604519881545833","9905111.0","0.0025481764612199395","9711200.0","0.5133586117679118"
"103","9905111.0","0.0021335613193627623","9905111.0","0.005088008800880088","9905111.0","0.6984434976899171"
"104","9905111.0","0.0018747840816447404","9905111.0","0.0044004400440044","9905111.0","0.6985808483658988"
"105","9711200.0","0.0011739360359644057","9711200.0","0.002823612459189976","9711200.0","0.5881789820627576"
"106","9906064.0","0.0020643807335956506","9906064.0","0.004780767654691982","9906064.0","0.6907225832846517"
"107","109162.0","0.0029274850819107326","109162.0","0.007010834926704908","109162.0","0.6731836201954707"
"108","9711200.0","0.001146048845391559","9711200.0","0.002800889694373507","9711200.0","0.6009951914165995"
"109","109162.0","0.002759572273909073","109162.0","0.006608591168519075","109162.0","0.6731855347376348"
"110","9405029.0","0.003970266576122542","9405029.0","0.00953757225433526","9405029.0","0.6902848488681794"
"111","110108.0","0.0019948224643581416","110108.0","0.0048030739673390966","110108.0","0.45232691961624716"
"112","109162.0","0.003008963874301785","109162.0","0.007206026858827382","109162.0","0.6731838947700173"
"113","9810131.0","0.48648582432442095","9810131.0","1.0","9810131.0","0.7071067811865476"
"114","109162.0","0.0028709207731017184","109162.0","0.006971556051310653","109162.0","0.6790772287925401"
"115","109162.0","0.0032150217736092255","109162.0","0.0077760497667185065","109162.0","0.6790775997066145"
"116","9905111.0","0.0011574957351427526","9905111.0","0.002779225290950148","9906064.0","0.5203587528379595"
"117","9905111.0","0.0011487674115876177","9905111.0","0.002760286379711895","9711200.0","0.5342919474226431"
"118","9905111.0","0.0018000860609628363","9905111.0","0.004224980195405334","9905111.0","0.6985834050798548"
"119","9905111.0","0.0018195425556129393","9905111.0","0.004270652609101829","9905111.0","0.6985795205181363"
"120","109162.0","0.0019657874974028313","109162.0","0.0047782874617737","109162.0","0.6790775751478973"
"121","109162.0","0.0025260874515425948","109162.0","0.005968529571351058","109162.0","0.681627013528465"
"122","203124.0","0.0023655308119760305","203124.0","0.00572737686139748","110108.0","0.46743205711032315"
"123","9904044.0","0.027469549971073075","9904044.0","0.061855670103092786","9904044.0","0.45453842479311646"
"124","109162.0","0.0025345785904729275","109162.0","0.006154603643525358","109162.0","0.6790772893312079"
"125","109162.0","0.00332460129386729","109162.0","0.008041170794467674","109162.0","0.6790775568147629"
"126","109162.0","0.0028918822839404125","109162.0","0.00702247191011236","109162.0","0.6790775272166992"
"127","12023.0","0.030571627054498313","12023.0","0.06796116504854369","12023.0","0.5102801955590668"
"128","109162.0","0.0019032314475322545","109162.0","0.00462620281273131","109162.0","0.6790774451152283"
"129","9905111.0","0.001799675640171146","9905111.0","0.0042199657127785836","9905111.0","0.6985836035448408"
"130","9712121.0","0.08480939724661575","106182.0","0.18181818181818182","6094.0","0.45786782079120175"
"131","201253.0","0.008676436278493285","201253.0","0.020797227036395145","201253.0","0.5482539546395674"
"132","9512218.0","0.14835717815931457","9512218.0","0.3333333333333333","9512218.0","0.5801836489158144"
"133","201253.0","0.017762025998621745","201253.0","0.043010752688172046","201253.0","0.643011818929408"
"134","109162.0","0.0022058886263513554","109162.0","0.005219985085756897","109162.0","0.6789900164027777"
"135","109162.0","0.001960916121596501","109162.0","0.004766444232602478","109162.0","0.6790767569961897"
"136","9905111.0","0.0021204743045024946","9905111.0","0.005057408419901585","9905111.0","0.6984747002326338"
"137","109162.0","0.0024914520168677523","109162.0","0.005807200929152149","109162.0","0.6804937423264903"
"138","9905111.0","0.0018664767281034939","9905111.0","0.004355519259561726","9905111.0","0.699418028344679"
"139","9905111.0","0.0010828128210624722","9905111.0","0.002602472348731295","9711200.0","0.5502299306313025"
"140","109162.0","0.003502544046045846","109162.0","0.008471704506946799","109162.0","0.6790775409816181"
"141","9206032.0","0.20545291141578742","9206032.0","0.4444444444444444","9206032.0","0.5913741874274828"
"142","109162.0","0.0028581717494048672","109162.0","0.006940588561910051","109162.0","0.6790777514645276"
"143","209241.0","0.15019074581137573","209241.0","0.3125","209241.0","0.5115348829926537"
"144","106064.0","0.034504928142068146","3120.0","0.07228915662650603","3120.0","0.49791717018925075"
"145","110108.0","0.0067760499787711355","110108.0","0.016339869281045753","110108.0","0.45217521912290537"
"146","9905111.0","0.001691421753743623","9905111.0","0.0039769610532089964","9905111.0","0.6970468808312598"
"147","9807069.0","0.01256888941245176","9811077.0","0.029154518950437316","9811077.0","0.45612982862019896"
"148","9901148.0","0.003039272622252935","9901148.0","0.0075497597803706245","110007.0","0.4316712449825632"
"149","9301008.0","0.32456160227748454","9301008.0","0.6666666666666666","1008.0","0.6015009550075459"
"150","9802150.0","0.0018390670640333355","9802150.0","0.004339250493096647","9802150.0","0.6944022076165374"
"151","9905111.0","0.001548481441974293","9905111.0","0.0037002775208140612","9711200.0","0.5321740362533568"
"152","9202013.0","0.11667142941132395","9202013.0","0.25","9404061.0","0.5048344571943864"
"153","9802150.0","0.0014843084021976694","9802150.0","0.003516756309474555","9711200.0","0.5326980857458632"
"154","9611086.0","0.2413134344543876","9611086.0","0.5","9611086.0","0.5000000000000001"
"155","112158.0","0.2409782672568083","112158.0","0.5","112158.0","0.5576775358252054"
"156","206133.0","0.357556987250496","206133.0","0.75","206133.0","0.6532814824381883"
"157","9905111.0","0.001549377139245217","9905111.0","0.003702418141848895","9711200.0","0.5321209061069837"
"158","9610215.0","0.4797305739863631","9610215.0","1.0","9610215.0","0.7071067811865476"
"159","9905111.0","0.002048018513735905","9905111.0","0.004810735536143815","9905111.0","0.6989434884035104"
"160","9905111.0","0.001639624069710035","9905111.0","0.003978922464781159","9905111.0","0.6984855341371482"
"161","9905111.0","0.0020529560662645783","9905111.0","0.004822335025380711","9905111.0","0.6989433972717727"
"162","9905111.0","0.0021306625492808562","9905111.0","0.005081719544018679","9905111.0","0.6984747726713437"
"163","9905111.0","0.0021187333994077857","9905111.0","0.005053264135482108","9905111.0","0.698474726943671"
"164","9610043.0","0.0016564637905994975","9610043.0","0.004020530367835757","9610043.0","0.6819595281409307"
"165","9905111.0","0.0017667683898470743","9905111.0","0.004287369640787949","9905111.0","0.698495744023973"
"166","9905111.0","0.001993574181941396","9905111.0","0.004754561809303521","9905111.0","0.6984748825968164"
"167","9611050.0","0.001160983662722738","9611050.0","0.002804586323517281","9611050.0","0.6898795127918661"
"168","9905111.0","0.0016155289726422389","9905111.0","0.0039203221021402845","9905111.0","0.6984751084962533"
"169","9905111.0","0.0015957490553338326","9905111.0","0.0038723181580324435","9905111.0","0.6984740813557954"
"170","9905111.0","0.0018614475064416623","9905111.0","0.004517152972774997","9905111.0","0.6984752916318138"
"171","9905111.0","0.0018419057971438258","9905111.0","0.0042981867024848896","9905111.0","0.6994250980498757"
"172","9905111.0","0.0018863159293336627","9905111.0","0.004577508350859829","9905111.0","0.6984745840273484"
"173","9905111.0","0.0019300892969336843","9905111.0","0.00460313510823588","9905111.0","0.6984680315778752"
"174","9905111.0","0.0021554434391493835","9905111.0","0.005162342073087895","9905111.0","0.6984528580810972"
"175","9905111.0","0.002131248069202497","9905111.0","0.005083115812611622","9905111.0","0.6984747506979118"
"176","9905111.0","0.001483851789008588","9905111.0","0.003542673107890499","9906064.0","0.5472664563548"
"177","9905111.0","0.0015280171928723915","9905111.0","0.0036496350364963507","9906064.0","0.5472013739189862"
"178","9905111.0","0.001868665224785117","9905111.0","0.0043859649122807015","9905111.0","0.6985822940446956"
"179","9802150.0","0.0014575895662202552","9802150.0","0.0034542314335060447","9711200.0","0.5326957369259693"
"180","9403141.0","0.007137701660287535","9403141.0","0.017297297297297298","9403141.0","0.6794434428079719"
"181","201253.0","0.01363047910608431","201253.0","0.0313588850174216","201253.0","0.6201610498124193"
"182","109162.0","0.002856453745422229","109162.0","0.006927791100452971","109162.0","0.6799304768694937"
"183","110007.0","0.005219081641264271","110007.0","0.012658227848101266","110007.0","0.500594182420912"
"184","9905111.0","0.0021046355589401764","9905111.0","0.00501287088470397","9905111.0","0.698476420745336"
"185","9905111.0","0.001745656943114595","9905111.0","0.004250083883234538","9905111.0","0.6984515118765603"
"186","9611050.0","0.001287111081162175","9611050.0","0.003198556548839498","9611050.0","0.6884053562031687"
"187","9905111.0","0.0016601868486887555","9905111.0","0.004039545019666206","9905111.0","0.6984535804731056"
"188","109162.0","0.0031496873585766466","9403141.0","0.007146047342563644","9403141.0","0.6790575219349413"
"189","201253.0","0.01363047910608431","201253.0","0.0313588850174216","201253.0","0.6201644916000968"
"190","9403141.0","0.007164381970179638","9403141.0","0.017316017316017316","9403141.0","0.6804291186700134"
"191","9608040.0","0.357556987250496","9608040.0","0.75","9608040.0","0.6532814824381882"
"192","9906064.0","0.0015589484201771096","9906064.0","0.0035141150286986064","9906064.0","0.5457848838803145"
"193","6251.0","0.004868082263286818","6251.0","0.011961722488038277","112218.0","0.46446522083390857"
"194","9903055.0","0.14742463343338003","9903055.0","0.3333333333333333","9903055.0","0.5871776834990886"
"195","1129.0","0.08239292806893579","9911063.0","0.1764705882352941","9911063.0","0.5143698459476925"
"196","10059.0","0.12970137006381713","10059.0","0.29411764705882354","10059.0","0.5638461157918804"
"197","9606105.0","0.12834710641517352","9606105.0","0.29166666666666663","9606105.0","0.5797889730313625"
"198","9806244.0","0.07690955217391131","9806244.0","0.18181818181818182","9806244.0","0.5504967151860076"
"199","2245.0","0.01247888154312565","2245.0","0.029320987654320986","2245.0","0.6780609020066216"
"200","2245.0","0.012557952832470052","2245.0","0.02950310559006211","2245.0","0.6780508308671509"
"201","9905111.0","0.0016543684331233087","9905111.0","0.003883023904865914","9905111.0","0.6934450578287104"
"202","9905111.0","0.001335576343084513","9905111.0","0.003175148030550073","9905111.0","0.6984687332666516"
"203","109162.0","0.002980660289366705","109162.0","0.007138221933809214","109162.0","0.6731828351483663"
"204","109162.0","0.0021950379149966196","109162.0","0.004978426817125788","109162.0","0.6771902256596273"
"205","9905111.0","0.001138137509402914","9905111.0","0.00273457528627585","9711200.0","0.5322209340113828"
"206","9802150.0","0.0015315700830429869","9802150.0","0.0036274405206444043","9711200.0","0.5328033593120691"
"207","9905111.0","0.001775558799948644","9905111.0","0.004163413999479573","9905111.0","0.6985821916968984"
"208","9811077.0","0.1011515975553754","9811077.0","0.2391304347826087","9811077.0","0.6569589198494545"
"209","9906198.0","0.01325045793629914","9906198.0","0.03056768558951965","9906198.0","0.33896723953042046"
"210","9406160.0","0.050307883868050705","9406160.0","0.10810810810810811","9406160.0","0.6284297692926667"
"211","9908142.0","0.001972633188138375","9908142.0","0.004397654584221748","9908142.0","0.6996457188358409"
"212","9907182.0","0.08901936987170904","9907182.0","0.2","9907182.0","0.5779595601049473"
"213","9802150.0","0.0018327972420973057","9802150.0","0.004333552199606041","9802150.0","0.6933933034676388"
"214","9802150.0","0.0015466826185460835","9802150.0","0.0036653730056058647","9711200.0","0.5325555980546586"
"215","9905111.0","0.0017509871705828886","9905111.0","0.0040447620331670485","9905111.0","0.698156339510237"
"216","109162.0","0.0016817676959217172","109162.0","0.0039003250270855903","109162.0","0.6788635160313733"
"217","109162.0","0.002942483404456467","109162.0","0.007046764894298526","109162.0","0.6731837478946113"
"218","9901011.0","0.015435998254676595","9901011.0","0.03414634146341464","9901011.0","0.507490442687971"
"219","9901011.0","0.0157563209741485","9901011.0","0.03482587064676617","9901011.0","0.5535204252339034"
"220","6251.0","0.002524044814591216","9605022.0","0.005421686746987953","9605022.0","0.4608525303289928"
"221","6251.0","0.0025179765393306642","9605022.0","0.005408653846153846","9605022.0","0.46128317509702244"
"222","109162.0","0.002842367977763284","109162.0","0.006806930693069307","109162.0","0.6731841691957433"
"223","9703187.0","0.357556987250496","9703187.0","0.75","9703187.0","0.653281482438188"
"224","9608071.0","0.01761204360393543","9608071.0","0.04201680672268907","9608071.0","0.5482089370056953"
"225","9412055.0","0.48648582432442095","9412055.0","1.0","9412055.0","0.7071067811865475"
"226","9711189.0","0.48648582432442095","9711189.0","1.0","9711189.0","0.7071067811865475"
"227","9912291.0","0.357556987250496","9912291.0","0.75","9912291.0","0.6532814824381878"
"228","210153.0","0.01397038046601715","9812059.0","0.031914893617021274","209225.0","0.3887349813267169"
"229","9901011.0","0.0939133304599097","9901011.0","0.21621621621621623","9901011.0","0.6612322131433276"
"230","9811015.0","0.00300293344612158","9811015.0","0.006711409395973154","110007.0","0.4324181734244091"
"231","9912223.0","0.20136585453904104","9912223.0","0.42857142857142855","9912223.0","0.5697859632710173"
"232","9905111.0","0.0018722540363421266","9905111.0","0.004394397143641857","9905111.0","0.698582494660768"
"233","9905111.0","0.001653190738778753","9905111.0","0.003954522985664854","9905111.0","0.6985836225882925"
"234","9905111.0","0.0015114508130607805","9905111.0","0.0036154106880578467","9711200.0","0.5317588718017479"
"235","9508176.0","0.23170322855030057","9508176.0","0.5","9508176.0","0.6515830326461733"
"236","9905111.0","0.0018371893745965859","9905111.0","0.004312087319768225","9905111.0","0.6985823152136931"
"237","9905111.0","0.0022070060107140573","9905111.0","0.005261027923917443","9905111.0","0.6988496812613768"
"238","9905111.0","0.0015181394073770609","9905111.0","0.003631411711302769","9711200.0","0.5317731207289614"
"239","8062.0","0.10581335300906415","9806068.0","0.2222222222222222","9806068.0","0.556840814362857"
"240","9802150.0","0.0015177246750237127","9802150.0","0.0036335608896718784","9711200.0","0.588186056897844"
"241","109162.0","0.002894353116627199","109162.0","0.006711409395973154","109162.0","0.6804913922853439"
"242","9906064.0","0.0012988176849820193","9906064.0","0.002843601895734597","9906064.0","0.5208213914085883"
"243","109162.0","0.0026920644744634434","109162.0","0.006242197253433208","109162.0","0.6804914733134001"
"244","109162.0","0.002708118845152331","109162.0","0.006279434850863423","109162.0","0.6804889284031762"
"245","9905111.0","0.0018354968281814334","9905111.0","0.004283228483469415","9905111.0","0.6994261741279011"
"246","9905111.0","0.002162599367344021","9905111.0","0.005183467466921293","9905111.0","0.6984520255110618"
"247","9905111.0","0.0021561298016543867","9905111.0","0.00516795865633075","9905111.0","0.69845201936596"
"248","109162.0","0.005249072322998935","109162.0","0.012025316455696202","109162.0","0.6864753877913627"
"249","109162.0","0.0056547037856914195","109162.0","0.013706140350877192","109162.0","0.6778659368431672"
"250","109162.0","0.005445395894495889","109162.0","0.01247537754432042","109162.0","0.6864717696300915"
"251","9910131.0","0.32456160227748454","9910131.0","0.6666666666666666","9910131.0","0.6015009550075457"
"252","109162.0","0.008762800940729728","109162.0","0.021240441801189464","109162.0","0.6778644504021776"
"253","109162.0","0.00914271019472651","109162.0","0.022108843537414966","109162.0","0.6801741569359036"
"254","9905111.0","0.00216496157881794","9905111.0","0.005189130137921617","9905111.0","0.6984520128664388"
"255","9702027.0","0.10701573514783627","9702027.0","0.25","9702027.0","0.6307407522922363"
"256","110146.0","0.009035509221716618","110146.0","0.021341463414634148","110146.0","0.5648120498348658"
"257","112223.0","0.004214664373449434","110007.0","0.010309278350515464","110007.0","0.4530643203605778"
"258","5168.0","0.07890206259612285","5168.0","0.18181818181818182","5168.0","0.5275645617268254"
"259","109162.0","0.0028877509706950397","109162.0","0.006929133858267716","109162.0","0.6731838197365403"
"260","9905111.0","0.0018568516709812518","9905111.0","0.00435789186980798","9905111.0","0.6985822237798056"
"261","9906064.0","0.0012179290910991013","9905111.0","0.0028439388553146107","9711200.0","0.532108161460029"
"262","9905111.0","0.0012853107512759265","9905111.0","0.0029834048107402573","9906064.0","0.5543836688384154"
"263","9905111.0","0.001565424851067053","9905111.0","0.0036664856056491035","9803131.0","0.679809946663948"
"264","9905111.0","0.0013626892419564786","9905111.0","0.003230849400729547","9906064.0","0.5536919792191957"
"265","112223.0","0.004219570630269381","112223.0","0.01026694045174538","112223.0","0.4522709186907797"
"266","9905111.0","0.0020722272867242588","9905111.0","0.004932858317347219","9905111.0","0.698246044815971"
"267","205048.0","0.006397583718893587","205048.0","0.015065913370998116","205048.0","0.5383763206367131"
"268","109162.0","0.002881400277388448","109162.0","0.0069138906348208675","109162.0","0.6731836243592197"
"269","9909007.0","0.24594541923542018","9909007.0","0.5","112233.0","0.5773502691896257"
"270","109162.0","0.002992500579372782","109162.0","0.007239534151715455","109162.0","0.6743930741090921"
"271","109162.0","0.0022626805635095368","109162.0","0.0053544110147883735","109162.0","0.6789896450322512"
"272","9905111.0","0.002140990894587405","9905111.0","0.00513166779203241","9905111.0","0.6984519606289024"
"273","9908142.0","0.0011935249196874634","9905111.0","0.0027327070879590095","9711200.0","0.5342905892572757"
"274","9908142.0","0.0012080634750632761","9905111.0","0.0027660126199325783","9711200.0","0.5344562969791806"
"275","9711200.0","0.001199663771918917","9711200.0","0.0029320455329423937","9711200.0","0.600969022163482"
"276","9908142.0","0.0011468078978953656","9905111.0","0.002625748748666612","9711200.0","0.5342693448273805"
"277","9908142.0","0.0012833128770760001","9905111.0","0.0028487492210451347","9711200.0","0.5342836619023963"
"278","9905111.0","0.0012604125847864198","9905111.0","0.0030713040591018514","9905111.0","0.6984787011416954"
"279","9908142.0","0.001144835339466657","9905111.0","0.002621231979030144","9711200.0","0.5343545599282097"
"280","9905111.0","0.001102891774937879","9905111.0","0.002649884067572044","9906064.0","0.5470352227654679"
"281","9908142.0","0.0011494485739760377","9905111.0","0.0026317953779093676","9711200.0","0.534260152246004"
"282","9908142.0","0.0011251142767084357","9905111.0","0.002576074706166479","9711200.0","0.5342987419833858"
"283","9908142.0","0.001198117260388819","9905111.0","0.002743249035576511","9711200.0","0.5345851494068332"
"284","9908142.0","0.001167688885523682","9905111.0","0.0026735733979446905","9711200.0","0.5342847072607954"
"285","9407087.0","0.0011661681253322532","9407087.0","0.002764764611012979","9407087.0","0.5390772978437187"
"286","9908142.0","0.0010882307661185162","9905111.0","0.002491629681538581","9711200.0","0.5342316347552697"
